author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Самолет Плюс Казанский офис;real_estate_agent;https://kazan.cian.ru/sale/flat/303592028/;Казань;sale;flat;9;21;1;37.0;8200000;Советский; Аделя Кутуя;100;Суконная слобода;
КОМОССТРОЙ;developer;https://kazan.cian.ru/sale/flat/300939735/;Казань;sale;flat;4;4;2;79.9;25168500;Вахитовский; Сары Садыковой;51А;Площадь Тукая;Комос на Тукая
Ключ;real_estate_agent;https://kazan.cian.ru/sale/flat/303564263/;Казань;sale;flat;2;19;2;57.6;8090000;Советский;проспект Победы;184;Горки;
СМУ-88;developer;https://kazan.cian.ru/sale/flat/299068731/;Казань;sale;flat;23;24;2;83.55;18145580;Кировский;Ягодинская ;;Козья слобода;Крыловка парк
Самолет Плюс Казанский офис;real_estate_agent;https://kazan.cian.ru/sale/flat/300586585/;Казань;sale;flat;13;17;1;39.0;7300000;Советский; Родины;20;Горки;Наследие
ПИК;developer;https://kazan.cian.ru/sale/flat/300318812/;Казань;sale;flat;17;17;1;35.3;7574169;Советский;;8;Горки;Нокса Парк ЖК
Ключ;real_estate_agent;https://kazan.cian.ru/sale/flat/303564264/;Казань;sale;flat;1;5;1;36.0;6140000;Советский; Бари Галеева;10;Суконная слобода;
СМУ-88;developer;https://kazan.cian.ru/sale/flat/301553803/;Казань;sale;flat;6;19;2;75.51;22163302;Вахитовский; Дулата Али;;Площадь Тукая;Яналиф
АРТ-СТРОЙ РИЭЛТ;real_estate_agent;https://kazan.cian.ru/sale/flat/255399846/;Казань;sale;flat;20;29;2;51.0;9750000;Советский; Аметьевская магистраль;18к3;Аметьево;Легенда
ТАШ-ИНВЕСТСТРОЙ;developer;https://kazan.cian.ru/sale/flat/301305116/;Казань;sale;flat;4;9;2;55.14;9976600;Приволжский;;;Аметьево;Алтын Яр ЖК
АРТ-СТРОЙ РИЭЛТ;real_estate_agent;https://kazan.cian.ru/sale/flat/287777292/;Казань;sale;flat;20;27;2;65.1;14399000;Советский; Аметьевская магистраль;18к2;Аметьево;Легенда
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/300752577/;Казань;sale;flat;10;19;2;50.19;10841040;Советский;;;Горки;Светлая Долина ЖК
Портал 116;real_estate_agent;https://kazan.cian.ru/sale/flat/303387902/;Казань;sale;flat;1;2;1;30.0;3200000;Кировский;Военный городок-32 тер.;78;Кремлёвская;
ПИК;developer;https://kazan.cian.ru/sale/flat/301989500/;Казань;sale;flat;11;14;1;42.6;9144527;Советский;;;Площадь Тукая;Сиберово ЖК
Портал 116;real_estate_agent;https://kazan.cian.ru/sale/flat/301355565/;Казань;sale;flat;1;17;2;51.3;10120000;Советский;проспект Альберта Камалеева;32;Суконная слобода;Казань XXI век (II очередь)
ПИК;developer;https://kazan.cian.ru/sale/flat/293879705/;Казань;sale;flat;3;8;1;41.0;9518339;Советский;;1;Площадь Тукая;Сиберово ЖК
Ключ;real_estate_agent;https://kazan.cian.ru/sale/flat/304770636/;Казань;sale;flat;6;10;2;52.5;9200000;Ново-Савиновский; Мусина;78;Северный Вокзал;
КОМОССТРОЙ;developer;https://kazan.cian.ru/sale/flat/300938301/;Казань;sale;flat;10;18;1;37.0;6490000;Приволжский;;;Аметьево;Паркмаяк ЖК
Самолет Плюс Казанский офис;real_estate_agent;https://kazan.cian.ru/sale/flat/297126385/;Казань;sale;flat;1;10;1;35.3;3790000;Кировский; Железнодорожников;15;Кремлёвская;
КОМОССТРОЙ;developer;https://kazan.cian.ru/sale/flat/304383936/;Казань;sale;flat;5;18;1;38.9;6656000;Приволжский;;;Аметьево;Паркмаяк ЖК
Портал 116;real_estate_agent;https://kazan.cian.ru/sale/flat/301182309/;Казань;sale;flat;14;19;1;40.0;7400000;Приволжский; Баки Урманче;11к3;Проспект Победы;Солнечный город
Авторы;developer;https://kazan.cian.ru/sale/flat/304160637/;Казань;sale;flat;2;5;1;38.36;19978393;Вахитовский; Старообрядческая;;Площадь Тукая;"Клубный дом ""Авторы на Петербургской"""
Ключ;real_estate_agent;https://kazan.cian.ru/sale/flat/304770629/;Казань;sale;flat;13;19;1;29.7;6100000;Советский; Азата Аббасова;5;Дубравная;Весна
КОМОССТРОЙ;developer;https://kazan.cian.ru/sale/flat/300939281/;Казань;sale;flat;2;14;1;43.7;8334000;Приволжский;Ферма-2 жилмассив;;Проспект Победы;Фермаполис
Ключ;real_estate_agent;https://kazan.cian.ru/sale/flat/304815878/;Казань;sale;flat;17;18;2;62.1;6400000;Кировский; Наиля Юсупова;9;Авиастроительная;Салават Купере
NovaStroy;developer;https://kazan.cian.ru/sale/flat/299740708/;Казань;sale;flat;3;5;1;46.09;15209700;Вахитовский; Бурхана Шахиди;18/18;Кремлёвская;Vertical Boutique
Ключ;real_estate_agent;https://kazan.cian.ru/sale/flat/303629498/;Казань;sale;flat;4;10;2;47.0;6850000;Московский; Энергетиков;3;Яшьлек;
Авторы;developer;https://kazan.cian.ru/sale/flat/304160634/;Казань;sale;flat;2;5;2;64.97;28072610;Вахитовский; Старообрядческая;;Площадь Тукая;"Клубный дом ""Авторы на Петербургской"""
Самолет Плюс Казанский офис;real_estate_agent;https://kazan.cian.ru/sale/flat/294815471/;Казань;sale;flat;2;9;2;58.9;9300000;Приволжский; Ярдем;25;Горки;
NovaStroy;developer;https://kazan.cian.ru/sale/flat/289689083/;Казань;sale;flat;15;20;1;37.31;13058500;Советский;;;Суконная слобода;Нова ЖК
Ключ;real_estate_agent;https://kazan.cian.ru/sale/flat/304465127/;Казань;sale;flat;2;2;2;32.9;4250000;Ново-Савиновский;Октябрьская ;26;Северный Вокзал;
СМУ-88;developer;https://kazan.cian.ru/sale/flat/303959545/;Казань;sale;flat;6;19;2;64.64;17960455;Вахитовский; Дулата Али;;Площадь Тукая;Яналиф
Ключ;real_estate_agent;https://kazan.cian.ru/sale/flat/303415056/;Казань;sale;flat;3;5;1;29.3;4600000;Советский;Ново-Азинская ;1а;Суконная слобода;
СМУ-88;developer;https://kazan.cian.ru/sale/flat/303592698/;Казань;sale;flat;6;15;2;71.65;14999727;Кировский;Ягодинская ;;Козья слобода;Крыловка парк
Портал 116;real_estate_agent;https://kazan.cian.ru/sale/flat/301787327/;Казань;sale;flat;9;9;2;50.9;7100000;Приволжский; Рихарда Зорге;82;Дубравная;
КОМОССТРОЙ;developer;https://kazan.cian.ru/sale/flat/300939268/;Казань;sale;flat;7;14;1;41.9;8152000;Приволжский;Ферма-2 жилмассив;;Проспект Победы;Фермаполис
Самолет Плюс Казанский офис;real_estate_agent;https://kazan.cian.ru/sale/flat/304422316/;Казань;sale;flat;7;12;2;46.0;6850000;Авиастроительный;Тэцевская ;4Б;Авиастроительная;Острова (Семь Островов)
СМУ-88;developer;https://kazan.cian.ru/sale/flat/299745685/;Казань;sale;flat;24;25;1;39.42;9999951;Советский;;к1;Горки;Яратам ЖК
ID 88060258;unknown;https://kazan.cian.ru/sale/flat/304673199/;Казань;sale;flat;10;16;1;48.0;8300000;Приволжский; Юлиуса Фучика;58б;Дубравная;
Заря;developer;https://kazan.cian.ru/sale/flat/303079733/;Казань;sale;flat;4;8;2;63.21;28842723;Вахитовский;Щербаковский переулок;;Площадь Тукая;Заря
Прайм Хаус;real_estate_agent;https://kazan.cian.ru/sale/flat/302998680/;Казань;sale;flat;7;9;1;37.1;6900000;Приволжский; Рихарда Зорге;85;Дубравная;
СМУ-88;developer;https://kazan.cian.ru/sale/flat/298270450/;Казань;sale;flat;6;8;1;54.15;12869732;Кировский;Ягодинская ;;Козья слобода;Крыловка парк
ГРАФСКИЙ;real_estate_agent;https://kazan.cian.ru/sale/flat/304233120/;Казань;sale;flat;2;10;1;34.0;6350000;Советский; Азата Аббасова;10;Дубравная;Весна
СМУ-88;developer;https://kazan.cian.ru/sale/flat/301736595/;Казань;sale;flat;20;24;1;55.7;13611526;Кировский;Краснококшайская ;;Козья слобода;Крыловка парк
Монолит-Казань;real_estate_agent;https://kazan.cian.ru/sale/flat/299733911/;Казань;sale;flat;1;3;2;67.5;7490000;Советский; Тылсым;15к1;Суконная слобода;
КОМОССТРОЙ;developer;https://kazan.cian.ru/sale/flat/300938997/;Казань;sale;flat;3;18;2;65.0;9121000;Приволжский;;;Аметьево;Паркмаяк ЖК
ГРАФСКИЙ;real_estate_agent;https://kazan.cian.ru/sale/flat/304182185/;Казань;sale;flat;2;10;1;34.0;6350000;Советский; Азата Аббасова;10;Дубравная;Весна
NovaStroy;developer;https://kazan.cian.ru/sale/flat/289689231/;Казань;sale;flat;7;20;1;37.8;13041000;Советский;;;Суконная слобода;Нова ЖК
Ключ;real_estate_agent;https://kazan.cian.ru/sale/flat/303564261/;Казань;sale;flat;3;3;2;42.5;5490000;Приволжский;Авангардная ;153;Проспект Победы;
КОМОССТРОЙ;developer;https://kazan.cian.ru/sale/flat/301723029/;Казань;sale;flat;8;18;1;38.2;6625000;Приволжский;;;Аметьево;Паркмаяк ЖК
Самолет Плюс Казанский офис;real_estate_agent;https://kazan.cian.ru/sale/flat/302968167/;Казань;sale;flat;6;10;1;36.0;8460000;Вахитовский;Портовая ;37к2;Площадь Тукая;Живи на Портовой
СМУ-88;developer;https://kazan.cian.ru/sale/flat/294071096/;Казань;sale;flat;8;15;2;71.45;15149086;Кировский;Ягодинская ;;Козья слобода;Крыловка парк
ГРАФСКИЙ;real_estate_agent;https://kazan.cian.ru/sale/flat/304369481/;Казань;sale;flat;10;10;2;73.6;10700000;Советский; Академика Завойского;17а;Проспект Победы;
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/303122645/;Казань;sale;flat;2;9;2;92.98;33937700;Советский;;;Суконная слобода;Мифы
Монолит-Казань;real_estate_agent;https://kazan.cian.ru/sale/flat/296519791/;Казань;sale;flat;3;3;1;45.0;13990000;Вахитовский; Каюма Насыри;42;Площадь Тукая;Камелия
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/300752697/;Казань;sale;flat;1;17;2;47.0;7050000;Советский; Александра Курынова;10к2;Горки;Светлая долина
Монолит-Казань;real_estate_agent;https://kazan.cian.ru/sale/flat/299465206/;Казань;sale;flat;16;19;2;46.0;9190000;Советский; Александра Курынова;4к3;Дубравная;Светлая долина
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/303947948/;Казань;sale;flat;2;5;1;45.47;15914500;Вахитовский;;;Кремлёвская;Дом на Исхаки ЖК
ГРАФСКИЙ;real_estate_agent;https://kazan.cian.ru/sale/flat/304380587/;Казань;sale;flat;16;19;2;55.2;9700000;Советский; Архитектора Гайнутдинова;26;Горки;Green
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/300752227/;Казань;sale;flat;24;25;1;48.91;10271100;Советский;;;Горки;Светлая Долина ЖК
Ключ;real_estate_agent;https://kazan.cian.ru/sale/flat/304540135/;Казань;sale;flat;16;17;1;47.0;12000000;Ново-Савиновский; Четаева;42А;Козья слобода;Эталон
КОМОССТРОЙ;developer;https://kazan.cian.ru/sale/flat/300939666/;Казань;sale;flat;2;4;1;62.1;18009000;Вахитовский; Сары Садыковой;51А;Площадь Тукая;Комос на Тукая
Монолит-Казань;real_estate_agent;https://kazan.cian.ru/sale/flat/298546378/;Казань;sale;flat;4;5;2;61.0;8300000;Московский; Тунакова;49/41;Яшьлек;
КОМОССТРОЙ;developer;https://kazan.cian.ru/sale/flat/300938847/;Казань;sale;flat;17;18;2;58.6;8746000;Приволжский;;;Аметьево;Паркмаяк ЖК
Ключ;real_estate_agent;https://kazan.cian.ru/sale/flat/300598252/;Казань;sale;flat;6;15;1;39.9;8600000;Кировский;Ягодинская ;3а;Яшьлек;Крыловка парк
Авторы;developer;https://kazan.cian.ru/sale/flat/304160632/;Казань;sale;flat;2;5;1;48.39;23519896;Вахитовский; Старообрядческая;;Площадь Тукая;"Клубный дом ""Авторы на Петербургской"""
